,TOP,MIDDLE,ADC,SUPPORT,JUNGLE,TEAM
2016,57.14,36.84,40.0,0.0,50.0,0
2017,36.84,52.17,61.54,55.0,50.0,0
2018,35.71,50.0,0.0,50.0,0.0,0
2019,44.44,36.84,54.55,100.0,66.67,0
2020,0.0,52.75,0.0,56.25,48.84,0
2021,0.0,38.46,43.33,52.46,61.54,0
2022,0.0,33.33,16.67,0.0,52.94,0
2023,33.33,0.0,0.0,0.0,25.0,0
2024,60.0,56.16,55.0,61.19,71.43,0
2025,25.0,66.67,50.0,63.64,60.0,0
2026,25.0,0.0,66.67,33.33,50.0,0
2027,80.0,45.45,55.56,67.65,57.14,0
2028,63.33,0.0,50.0,45.45,58.43,0
2029,66.67,50.0,78.79,100.0,100.0,0
2030,40.0,59.36,100.0,75.0,25.0,0
2031,90.91,55.65,62.0,52.38,58.33,0
2032,50.0,75.0,63.64,66.67,54.55,0
2033,50.0,42.86,0.0,30.0,50.0,0
2034,50.0,51.35,33.33,0.0,40.0,0
2035,80.0,71.43,50.0,62.5,44.44,0
2036,0.0,22.22,40.0,25.0,0.0,0
2037,100.0,63.64,64.71,0.0,50.0,0
2038,64.52,62.86,45.0,48.68,75.0,0
2039,0.0,56.52,36.84,61.54,54.55,0
2040,63.16,100.0,56.25,87.5,100.0,0
2041,0.0,50.0,37.5,16.67,0.0,0
2042,66.67,33.33,54.55,57.14,50.0,0
2043,70.0,100.0,48.89,55.41,51.72,0
2044,54.69,55.56,63.16,48.31,75.0,0
2045,71.43,66.67,85.71,66.67,56.52,0
2046,0.0,54.9,51.72,56.47,37.5,0
2047,50.79,73.33,65.52,66.67,63.64,0
2048,100.0,48.33,51.95,40.0,66.67,0
2049,46.67,50.0,20.0,40.0,25.0,0
2050,100.0,66.67,59.77,54.29,53.22,0
2051,41.67,40.0,44.0,31.58,66.67,0
2052,0.0,47.83,25.0,0.0,45.45,0
2053,40.0,55.36,52.5,50.0,0.0,0
2054,52.38,57.89,40.0,40.0,50.0,0
2055,100.0,52.3,100.0,83.33,58.06,0
2056,75.0,0.0,33.33,33.33,50.0,0
2057,0.0,50.0,69.23,75.0,50.0,0
2058,0.0,66.04,100.0,66.67,49.39,0
2059,66.67,50.0,46.0,62.5,55.44,0
2060,0.0,33.33,64.52,33.33,16.67,0
2061,83.33,60.0,46.88,62.03,25.0,0
2062,56.25,54.33,50.0,62.5,53.57,0
2063,20.0,75.0,41.18,33.33,53.57,0
2064,25.0,40.0,50.81,0.0,50.0,0
2065,100.0,100.0,72.73,55.56,62.35,0
2066,62.5,50.0,66.67,100.0,33.33,0
2067,60.0,70.0,57.78,55.56,38.46,0
2068,66.67,60.0,43.75,50.0,75.0,0
2069,50.0,0.0,45.71,33.33,66.67,0
2070,0.0,0.0,57.14,50.0,50.0,0
2071,0.0,0.0,33.33,40.0,33.33,0
2072,66.67,63.03,50.0,50.0,55.88,0
2073,45.05,42.86,100.0,100.0,100.0,0
2074,0.0,0.0,48.92,63.33,59.38,0
2075,57.03,64.95,75.0,66.67,59.09,0
2076,50.0,33.33,44.0,0.0,0.0,0
2077,58.62,56.6,62.22,100.0,40.0,0
2078,0.0,43.24,71.43,50.0,60.0,0
2079,100.0,100.0,60.0,50.0,54.55,0
2080,50.0,49.33,80.0,60.0,40.0,0
2081,0.0,0.0,33.33,0.0,33.33,0
2082,0.0,0.0,50.0,0.0,58.43,0
2083,60.0,62.5,61.11,45.95,77.78,0
2084,0.0,75.0,0.0,48.68,54.39,0
2085,62.5,48.39,0.0,45.88,55.56,0
2086,57.14,100.0,66.67,46.81,75.0,0
2087,70.59,52.94,40.0,45.83,49.23,0
2088,50.0,50.0,25.0,50.0,66.67,0
2089,33.33,0.0,60.0,0.0,0.0,0
2090,51.16,71.43,58.33,60.0,25.0,0
2091,50.0,70.83,36.84,50.0,40.0,0
2092,52.78,40.0,33.33,45.45,35.71,0
2093,50.0,56.52,59.26,50.0,56.45,0
2094,57.14,42.47,0.0,33.33,54.84,0
2095,0.0,33.33,50.0,30.0,66.67,0
2096,50.79,0.0,60.0,66.67,54.05,0
2097,75.0,76.92,60.0,42.42,40.74,0
2098,50.0,0.0,50.0,0.0,40.0,0
2099,54.17,57.89,50.0,25.0,54.12,0
2100,40.91,33.33,25.0,60.0,33.33,0
2101,50.79,44.44,33.33,0.0,50.0,0
2102,55.69,52.0,71.19,68.89,0.0,0
2103,40.0,43.56,25.0,35.29,0.0,0
2104,27.59,44.44,100.0,25.0,42.11,0
2105,0.0,0.0,49.15,37.5,50.0,0
2106,0.0,47.37,43.18,66.67,0.0,0
2107,50.0,45.45,59.38,100.0,100.0,0
2108,40.0,60.0,57.14,36.36,66.67,0
2109,33.33,75.0,38.89,50.0,75.0,0
2110,100.0,38.1,50.0,40.0,86.36,0
2111,100.0,50.0,50.0,59.49,72.73,0
2112,100.0,65.62,55.56,100.0,56.25,0
2113,40.0,51.53,0.0,58.46,66.67,0
2114,16.67,66.67,100.0,71.43,56.52,0
2115,16.67,0.0,47.06,47.83,25.0,0
2116,66.67,33.33,50.0,50.0,50.0,0
2117,58.54,33.33,53.33,55.56,74.19,0
2118,57.14,54.17,100.0,50.0,54.91,0
2119,55.56,52.63,52.17,53.33,83.33,0
2120,50.0,0.0,0.0,0.0,54.76,0
2121,40.0,66.67,42.86,49.85,57.14,0
2122,60.87,45.45,62.5,60.0,50.0,0
2123,85.71,22.22,66.67,44.44,50.0,0
2124,57.75,51.72,42.42,40.0,50.0,0
2125,83.33,42.86,50.0,100.0,33.33,0
2126,40.0,47.06,0.0,33.33,50.0,0
2127,33.33,42.86,0.0,33.33,33.33,0
2128,39.02,41.67,0.0,33.33,66.67,0
2129,83.33,50.0,66.67,66.67,66.67,0
2130,50.85,49.25,69.23,83.33,75.0,0
2131,83.33,66.67,100.0,57.14,66.67,0
2132,30.0,50.0,33.33,50.0,25.0,0
2133,33.33,100.0,75.0,57.14,52.17,0
2134,50.79,51.85,54.17,76.92,72.09,0
2135,100.0,76.92,55.0,100.0,100.0,0
2136,0.0,0.0,0.0,0.0,25.0,0
2137,52.63,100.0,75.0,80.0,0.0,0
2138,25.0,20.0,20.0,33.33,50.0,0
2139,56.64,50.0,60.0,45.45,50.0,0
2140,53.42,60.08,33.33,25.0,66.67,0
2141,55.95,56.82,33.33,0.0,50.0,0
2142,22.22,0.0,74.07,100.0,66.67,0
2143,48.19,100.0,33.33,51.72,66.67,0
2144,100.0,100.0,54.55,71.05,58.33,0
2145,51.72,40.0,100.0,48.98,56.52,0
2146,50.0,100.0,58.18,58.82,70.0,0
2147,36.36,33.33,100.0,50.0,60.33,0
2148,40.91,50.0,60.0,36.36,54.55,0
2149,45.45,58.33,0.0,0.0,0.0,0
2150,55.77,50.0,57.14,0.0,33.33,0
2151,37.5,55.62,39.44,60.61,50.0,0
2152,0.0,0.0,33.33,0.0,38.89,0
2153,50.0,37.74,33.33,60.0,0.0,0
2154,56.52,41.67,50.0,100.0,66.67,0
2155,0.0,52.78,31.58,50.0,56.14,0
2156,40.0,0.0,0.0,50.0,0.0,0
2157,66.67,100.0,100.0,50.0,100.0,0
2158,100.0,61.96,77.78,40.0,62.5,0
2159,71.43,54.61,50.0,58.91,100.0,0
2160,0.0,30.0,0.0,0.0,72.73,0
2161,41.67,45.45,75.0,100.0,60.0,0
2162,57.89,59.85,60.71,57.89,50.0,0
2163,50.0,48.15,46.15,51.43,44.44,0
2164,0.0,33.33,75.0,33.33,0.0,0
2165,55.56,50.0,40.74,35.48,54.63,0
2166,0.0,26.32,68.18,33.33,0.0,0
2167,60.0,0.0,68.42,0.0,0.0,0
2168,53.33,60.87,45.95,61.9,47.83,0
2169,16.67,54.55,68.75,50.0,0.0,0
2170,44.26,60.0,0.0,66.67,40.0,0
2171,50.79,40.0,100.0,76.92,60.0,0
2172,100.0,56.82,33.33,83.33,100.0,0
2173,44.44,0.0,40.0,0.0,0.0,0
2174,0.0,0.0,0.0,0.0,62.5,0
2175,20.0,0.0,0.0,46.43,0.0,0
2176,34.62,33.33,45.88,100.0,57.14,0
2177,16.67,42.86,0.0,35.29,50.0,0
2178,65.62,50.0,55.56,40.0,59.09,0
2179,50.0,0.0,73.33,45.31,28.57,0
2180,50.0,57.14,43.75,0.0,0.0,0
2181,100.0,70.59,51.11,60.0,46.55,0
2182,20.0,52.78,62.5,48.68,50.0,0
2183,0.0,0.0,50.0,0.0,0.0,0
2184,43.75,63.64,33.33,64.44,66.67,0
2185,40.0,75.0,0.0,47.62,0.0,0
2186,50.79,66.67,63.16,76.92,42.86,0
2187,50.75,100.0,57.89,59.14,88.89,0
2188,72.73,77.78,57.45,76.92,42.11,0
2189,71.43,0.0,50.0,0.0,28.57,0
2190,66.67,100.0,75.0,46.15,100.0,0
2191,47.19,54.01,100.0,71.43,53.85,0
2192,49.44,25.0,22.22,28.57,25.0,0
2193,26.67,66.67,42.86,62.77,85.71,0
2194,50.0,50.0,36.36,56.86,54.17,0
2195,100.0,49.79,50.0,100.0,72.73,0
2196,60.0,56.76,62.5,50.0,52.78,0
2197,49.44,75.0,62.5,46.81,66.67,0
2198,0.0,0.0,0.0,0.0,0.0,0
2199,100.0,100.0,45.45,55.0,55.79,0
2200,61.11,60.0,40.0,69.23,66.67,0
2201,33.33,0.0,45.0,0.0,41.67,0
2202,60.0,75.0,50.0,55.56,58.33,0
2203,63.33,68.97,50.0,66.67,36.0,0
2204,0.0,53.33,0.0,0.0,56.16,0
2205,25.0,33.33,55.56,21.05,0.0,0
2206,12.5,54.55,38.03,83.33,0.0,0
2207,50.0,100.0,50.0,50.0,100.0,0
2208,46.03,66.67,50.0,0.0,0.0,0
2209,50.79,33.33,100.0,76.92,66.67,0
2210,50.0,0.0,42.11,46.15,0.0,0
2211,65.0,100.0,45.45,35.71,62.5,0
2212,51.11,51.43,50.0,0.0,57.58,0
2213,0.0,0.0,44.44,41.79,0.0,0
2214,45.45,16.67,50.0,25.0,33.33,0
2215,0.0,37.04,47.62,20.0,0.0,0
2216,0.0,14.29,50.0,0.0,55.36,0
2217,75.0,50.0,50.0,28.57,0.0,0
2218,45.45,33.33,52.0,14.29,59.7,0
2219,25.0,50.0,55.0,44.19,0.0,0
2220,75.0,52.24,66.67,100.0,50.0,0
2221,20.0,0.0,69.23,0.0,44.44,0
2222,0.0,0.0,0.0,50.0,50.0,0
2223,54.29,40.0,52.27,40.54,33.33,0
2224,45.95,0.0,33.33,0.0,42.97,0
2225,40.74,58.33,33.33,25.0,0.0,0
2226,22.22,50.88,61.11,45.54,75.0,0
2227,12.5,49.46,68.42,0.0,50.0,0
2228,33.33,50.0,80.0,46.09,33.33,0
2229,25.0,25.0,50.0,70.0,35.71,0
2230,65.52,51.02,48.81,50.0,50.0,0
2231,50.79,55.91,0.0,0.0,50.0,0
2232,0.0,50.0,54.69,0.0,60.87,0
2233,16.67,43.48,50.0,0.0,50.82,0
2234,40.0,62.5,71.43,46.43,75.0,0
2235,50.79,56.25,53.85,76.92,40.62,0
2236,40.0,40.0,68.42,70.0,50.0,0
2237,25.0,60.0,50.0,0.0,100.0,0
2238,0.0,63.64,46.38,28.57,60.0,0
2239,66.67,70.83,33.33,0.0,41.46,0
2240,50.0,44.44,78.57,100.0,80.0,0
2241,50.0,47.37,62.5,33.33,0.0,0
2242,0.0,33.33,33.33,50.0,0.0,0
2243,33.33,78.57,50.0,83.33,65.0,0
2244,47.09,68.42,54.17,67.57,0.0,0
2245,66.67,66.67,55.56,100.0,40.91,0
2246,55.81,25.0,50.0,68.42,16.67,0
2247,61.29,58.46,60.0,44.44,50.0,0
2248,100.0,33.33,60.0,85.71,100.0,0
2249,0.0,0.0,44.44,55.0,25.0,0
2250,12.5,57.14,50.0,52.0,52.94,0
2251,83.33,62.5,43.97,50.0,57.14,0
2252,66.67,55.56,61.54,100.0,65.22,0
2253,69.23,100.0,100.0,88.89,100.0,0
2254,57.14,80.0,54.55,66.67,44.44,0
2255,51.92,50.0,33.33,40.0,57.14,0
2256,100.0,67.74,72.73,61.54,50.0,0
2257,33.33,23.53,38.89,100.0,100.0,0
2258,25.0,33.33,53.33,45.45,54.05,0
2259,57.14,50.0,50.0,50.0,49.25,0
2260,71.43,100.0,100.0,52.17,33.33,0
2261,52.08,20.0,66.67,42.86,30.0,0
2262,83.33,62.5,37.5,25.0,0.0,0
2263,0.0,0.0,52.94,42.86,0.0,0
2264,83.33,54.55,40.0,83.33,50.0,0
2265,57.14,60.36,42.86,0.0,0.0,0
2266,25.0,41.67,0.0,75.0,50.91,0
2267,33.33,33.33,60.0,37.5,60.0,0
2268,66.67,31.82,0.0,26.67,60.98,0
2269,44.44,59.04,66.67,80.0,50.0,0
2270,0.0,0.0,31.58,50.0,57.69,0
2271,100.0,22.22,57.14,50.0,75.0,0
2272,50.97,75.0,53.85,100.0,84.62,0
2273,45.0,33.33,42.31,50.0,43.29,0
2274,51.43,14.29,40.0,41.67,53.09,0
2275,66.67,66.67,30.0,0.0,53.85,0
2276,100.0,100.0,63.64,100.0,50.0,0
2277,33.33,57.14,60.0,44.23,56.1,0
2278,33.33,35.0,40.0,0.0,0.0,0
2279,53.33,55.56,33.33,50.0,100.0,0
2280,68.75,100.0,100.0,33.33,60.0,0
2281,0.0,0.0,55.56,50.57,25.0,0
2282,66.67,0.0,33.33,50.0,33.33,0
2283,45.83,43.48,66.67,59.26,61.54,0
2284,62.5,57.14,100.0,54.55,60.0,0
2285,63.64,71.43,100.0,55.0,66.67,0
2286,50.0,50.0,85.71,46.81,57.14,0
2287,33.33,0.0,0.0,48.69,0.0,0
2288,50.0,50.0,57.14,47.06,28.57,0
2289,46.15,0.0,55.56,0.0,55.56,0
2290,0.0,48.68,61.54,40.0,47.83,0
2291,55.56,45.31,67.68,65.38,50.0,0
2292,64.0,28.57,42.86,37.5,38.78,0
2293,33.33,56.25,66.67,45.45,53.4,0
2294,40.0,49.15,62.5,56.0,0.0,0
2295,70.0,56.06,80.0,55.56,50.0,0
2296,0.0,50.0,25.0,44.16,66.67,0
2297,40.0,50.0,50.0,42.11,52.94,0
2298,41.67,62.79,100.0,44.44,55.41,0
2299,0.0,66.67,70.0,20.0,33.33,0
2300,60.0,66.67,61.54,53.85,48.28,0
2301,20.0,53.33,40.0,50.0,0.0,0
2302,45.0,80.0,59.46,50.0,100.0,0
2303,53.85,57.14,62.5,33.33,66.67,0
2304,0.0,33.33,62.5,44.44,50.0,0
2305,46.88,70.45,50.0,61.02,57.14,0
2306,50.0,46.67,50.0,50.0,42.86,0
2307,57.78,0.0,45.45,25.0,36.36,0
2308,60.0,42.86,0.0,0.0,57.41,0
2309,0.0,54.17,50.0,33.33,63.44,0
2310,57.14,65.52,30.0,0.0,61.22,0
2311,66.67,61.9,45.95,46.51,40.0,0
2312,50.79,61.63,50.0,76.92,25.0,0
2313,69.81,20.0,60.53,50.0,70.0,0
2314,57.14,83.33,47.83,40.0,66.67,0
2315,66.67,71.43,41.0,100.0,60.0,0
2316,38.46,59.77,66.67,48.68,56.74,0
2317,37.5,0.0,57.69,60.66,50.0,0
2318,60.0,100.0,58.33,57.14,100.0,0
2319,100.0,66.67,33.33,50.0,50.0,0
2320,60.0,100.0,40.68,57.14,0.0,0
2321,62.5,64.71,66.67,50.0,65.55,0
2322,0.0,62.86,77.78,53.0,48.72,0
2323,37.5,0.0,50.0,0.0,60.0,0
2324,43.33,53.57,44.44,55.56,0.0,0
2325,52.0,77.78,100.0,61.54,56.25,0
2326,51.47,50.0,40.0,46.51,38.46,0
2327,100.0,42.86,53.33,50.0,100.0,0
2328,67.74,40.0,57.14,63.64,62.3,0
2329,100.0,100.0,100.0,50.0,100.0,0
2330,83.33,50.0,69.57,33.33,66.67,0
2331,50.0,55.56,28.57,57.69,70.59,0
2332,58.33,60.47,50.0,50.0,100.0,0
2333,80.0,75.0,64.29,47.06,50.0,0
2334,59.09,62.5,25.0,57.69,44.44,0
2335,100.0,42.86,100.0,46.81,25.0,0
2336,50.0,100.0,68.42,0.0,47.22,0
2337,58.97,57.14,64.0,55.49,81.82,0
2338,65.52,50.0,100.0,100.0,36.36,0
2339,63.41,38.1,60.0,66.67,47.95,0
2340,50.0,0.0,28.57,58.82,0.0,0
2341,50.0,60.87,75.0,58.33,80.0,0
2342,66.67,50.0,70.0,71.43,100.0,0
2343,66.67,44.44,42.86,50.0,50.0,0
2344,51.22,64.29,40.0,54.02,60.0,0
2345,68.75,56.25,0.0,0.0,33.33,0
2346,28.57,50.0,14.29,62.5,40.0,0
2347,60.0,69.35,33.33,39.13,55.56,0
2348,0.0,51.28,66.67,48.73,66.67,0
2349,50.0,40.74,100.0,54.0,50.0,0
2350,0.0,50.0,42.31,53.85,46.67,0
2351,50.89,21.43,33.33,66.67,0.0,0
2352,45.0,66.67,50.0,55.74,58.08,0
2353,56.36,50.0,45.45,100.0,55.56,0
2354,46.67,53.85,50.0,100.0,83.33,0
2355,33.33,66.67,52.63,50.0,71.43,0
2356,64.52,25.0,38.46,33.33,50.45,0
2357,43.33,55.0,51.25,100.0,71.43,0
2358,34.78,0.0,60.0,66.67,0.0,0
2359,50.0,50.0,35.29,48.58,0.0,0
2360,46.67,51.52,45.71,0.0,50.0,0
2361,50.0,100.0,57.14,75.0,77.78,0
2362,100.0,33.33,58.82,50.0,68.97,0
2363,51.85,30.0,50.0,83.33,0.0,0
2364,50.0,53.75,38.1,58.0,60.0,0
2365,40.0,33.33,49.12,42.11,55.56,0
2366,72.22,33.33,41.18,66.0,50.0,0
2367,0.0,25.0,81.82,50.0,100.0,0
2368,40.0,20.0,57.14,51.84,60.34,0
2369,44.78,100.0,75.0,57.14,50.0,0
2370,50.0,56.7,53.33,55.56,37.5,0
2371,100.0,0.0,51.61,77.78,33.33,0
2372,60.61,56.0,33.33,66.67,50.0,0
2373,70.0,68.42,52.67,100.0,51.16,0
2374,33.33,75.0,66.67,42.86,65.0,0
2375,57.14,54.01,100.0,52.87,54.55,0
2376,61.33,45.45,33.33,25.0,49.74,0
2377,33.33,70.83,50.0,58.7,61.67,0
2378,48.57,50.7,66.67,0.0,0.0,0
2379,100.0,60.0,66.67,40.74,28.57,0
2380,58.82,50.0,55.0,55.71,57.69,0
2381,0.0,30.0,48.28,50.0,50.0,0
2382,83.33,0.0,60.0,50.0,50.0,0
2383,40.43,28.57,28.57,50.0,25.0,0
2384,42.86,75.0,46.4,0.0,64.71,0
2385,50.0,58.82,53.7,55.93,60.0,0
2386,58.82,0.0,41.67,60.0,53.57,0
2387,66.67,25.0,57.14,50.0,56.14,0
2388,50.91,50.0,59.38,64.71,100.0,0
2389,54.26,58.77,50.0,75.0,55.56,0
2390,30.0,0.0,30.0,49.15,55.56,0
2391,50.0,53.12,45.45,28.57,54.1,0
2392,100.0,50.0,100.0,60.0,62.5,0
2393,51.57,51.95,61.11,66.67,66.67,0
2394,57.14,0.0,33.33,0.0,43.9,0
2395,50.0,55.56,57.75,55.0,51.79,0
2396,33.33,0.0,50.0,72.22,0.0,0
2397,40.0,83.33,33.33,60.0,50.0,0
2398,61.11,100.0,66.67,100.0,100.0,0
2399,66.67,71.43,100.0,51.85,60.87,0
2400,0.0,69.77,53.7,33.33,46.15,0
2401,25.0,66.67,73.91,0.0,33.33,0
2402,37.5,40.0,0.0,33.33,83.33,0
2403,47.37,70.83,58.82,58.7,100.0,0
2404,54.55,51.78,53.7,68.75,57.14,0
2405,52.7,100.0,66.67,55.07,100.0,0
2406,100.0,33.33,50.0,100.0,67.5,0
2407,68.42,50.0,53.85,33.33,52.98,0
2408,49.25,62.5,48.72,73.08,50.0,0
2409,33.33,0.0,50.0,58.06,0.0,0
2410,0.0,25.0,28.57,25.0,50.0,0
2411,0.0,50.0,55.56,33.33,0.0,0
2412,44.3,100.0,62.79,51.52,38.46,0
2413,66.67,44.44,100.0,57.78,80.0,0
2414,73.91,0.0,42.86,56.25,37.5,0
2415,65.22,40.0,59.38,55.0,0.0,0
2416,75.0,53.33,54.55,55.56,57.89,0
2417,60.0,53.12,80.0,58.82,50.0,0
2418,33.33,48.28,65.62,75.0,58.18,0
2419,33.33,60.98,45.95,33.33,50.0,0
2420,40.54,33.33,61.54,0.0,50.0,0
2421,66.67,35.0,57.14,58.06,50.0,0
2422,50.0,71.43,52.57,60.0,71.43,0
2423,43.33,61.29,48.15,25.0,50.0,0
2424,66.67,55.56,58.33,33.33,66.67,0
2425,52.63,0.0,52.38,100.0,0.0,0
2426,50.0,33.33,82.35,58.06,62.5,0
2427,33.33,57.69,58.33,40.0,33.96,0
2428,45.0,57.14,63.16,53.85,55.81,0
2429,33.33,64.0,40.0,40.0,0.0,0
2430,41.18,60.71,55.56,31.25,57.14,0
2431,33.33,0.0,50.0,38.89,60.0,0
2432,66.67,58.33,50.0,0.0,50.0,0
2433,41.67,50.0,100.0,56.25,57.14,0
2434,62.5,14.29,33.33,58.97,0.0,0
2435,50.0,33.33,66.67,63.37,63.16,0
2436,69.57,61.67,47.06,44.44,38.46,0
2437,68.75,50.0,100.0,58.21,50.0,0
2438,51.52,72.73,55.56,50.0,66.67,0
2439,0.0,64.0,60.0,80.0,66.67,0
2440,60.0,56.63,40.0,52.38,42.86,0
2441,61.29,0.0,42.42,55.56,0.0,0
2442,52.27,0.0,50.0,0.0,49.09,0
2443,66.67,65.38,64.71,50.0,0.0,0
2444,33.33,41.67,42.86,80.0,100.0,0
2445,66.67,49.41,83.33,83.33,41.57,0
2446,50.0,50.0,50.0,58.21,54.86,0
2447,50.0,50.0,52.38,47.27,69.23,0
2448,50.0,50.0,53.7,54.17,69.23,0
2449,49.58,60.0,62.5,52.02,45.0,0
2450,54.9,50.0,53.33,50.0,54.0,0
2451,16.67,38.46,54.55,49.29,0.0,0
2452,53.4,100.0,100.0,66.67,58.33,0
2453,40.0,61.54,50.0,40.74,36.36,0
2454,71.43,73.08,50.0,42.86,59.26,0
2455,0.0,0.0,0.0,0.0,0.0,0
2456,57.63,52.94,53.85,70.0,66.67,0
2457,71.43,52.94,55.56,50.0,66.67,0
2458,0.0,50.0,61.9,50.0,80.0,0
2459,70.27,50.0,100.0,50.0,37.5,0
2460,52.94,75.0,55.56,41.18,100.0,0
2461,0.0,59.17,25.0,0.0,41.67,0
2462,0.0,50.0,56.52,61.9,66.67,0
2463,55.65,0.0,0.0,0.0,0.0,0
2464,32.26,25.0,66.67,55.56,0.0,0
2465,55.56,54.35,42.86,66.67,50.0,0
2466,50.79,50.0,0.0,52.63,52.94,0
2467,70.0,80.0,62.77,55.17,44.9,0
2468,100.0,100.0,71.43,100.0,100.0,0
2469,50.0,50.0,81.82,42.86,52.94,0
2470,100.0,100.0,54.55,50.0,100.0,0
2471,52.69,49.02,50.0,100.0,61.54,0
2472,40.0,52.38,44.0,56.41,33.33,0
2473,40.0,0.0,50.0,40.0,57.14,0
2474,0.0,0.0,0.0,0.0,0.0,0
2475,60.0,52.94,40.0,58.82,23.08,0
2476,0.0,51.11,25.0,0.0,0.0,0
2477,66.67,25.0,80.0,100.0,55.56,0
2478,57.61,49.3,50.0,57.5,60.0,0
2479,66.67,71.43,50.0,40.0,28.57,0
2480,57.14,30.0,0.0,42.86,40.0,0
2481,56.76,33.33,52.38,0.0,56.25,0
2482,25.0,50.0,40.0,56.41,100.0,0
2483,50.0,50.0,59.23,63.89,55.1,0
2484,50.0,43.48,50.0,49.23,62.5,0
2485,0.0,0.0,23.08,0.0,0.0,0
2486,66.67,75.0,69.23,55.17,100.0,0
2487,50.0,60.0,42.86,65.79,50.0,0
2488,34.29,100.0,59.32,60.0,80.0,0
2489,100.0,55.13,30.0,50.0,83.33,0
2490,50.0,33.33,0.0,0.0,53.57,0
2491,57.8,50.0,50.75,0.0,66.67,0
2492,43.75,58.33,50.0,71.43,51.8,0
2493,50.0,50.0,53.57,100.0,54.69,0
2494,61.7,50.0,46.43,75.0,64.29,0
2495,0.0,53.57,0.0,47.06,50.0,0
2496,56.14,0.0,55.56,18.18,0.0,0
2497,46.15,66.67,56.82,40.0,16.67,0
2498,50.0,63.41,50.0,58.7,100.0,0
2499,25.0,62.5,42.86,46.15,52.08,0
2500,50.0,0.0,0.0,25.0,0.0,0
2501,60.0,36.36,66.67,58.33,66.67,0
2502,50.0,100.0,50.0,58.06,50.0,0
2503,50.0,0.0,58.33,41.67,58.33,0
2504,61.9,55.56,38.1,58.06,58.33,0
2505,36.84,70.0,43.75,44.44,57.14,0
2506,75.0,53.33,47.06,66.67,66.67,0
2507,56.52,68.18,0.0,44.44,20.0,0
2508,0.0,42.86,52.0,50.0,33.33,0
2509,0.0,50.0,66.67,58.06,0.0,0
2510,66.67,100.0,50.0,80.0,54.55,0
2511,0.0,42.86,43.48,50.0,0.0,0
2512,65.91,53.19,72.0,40.0,80.0,0
2513,0.0,0.0,57.14,0.0,50.0,0
2514,40.0,0.0,66.67,56.25,66.67,0
2515,60.0,40.0,66.67,0.0,43.48,0
2516,33.33,0.0,0.0,0.0,48.94,0
2517,66.67,61.54,100.0,85.71,72.73,0
2518,56.72,100.0,66.67,61.54,53.33,0
2519,25.0,0.0,33.33,50.0,43.48,0
2520,100.0,60.0,50.0,62.5,50.0,0
2521,0.0,28.57,43.75,0.0,0.0,0
2522,48.84,25.0,70.0,72.73,37.5,0
2523,25.0,48.0,41.33,62.5,50.0,0
2524,60.87,61.54,42.86,45.45,55.33,0
2525,39.29,68.38,42.22,61.63,20.0,0
2526,33.33,100.0,35.71,100.0,50.0,0
2527,25.0,66.67,42.86,44.0,87.5,0
2528,28.57,0.0,54.55,58.06,50.0,0
2529,53.57,100.0,62.5,44.12,66.67,0
2530,85.71,47.62,45.0,54.25,25.0,0
2531,61.54,60.0,47.62,48.87,75.0,0
2532,16.67,50.0,42.86,50.0,50.0,0
2533,66.67,33.33,48.28,66.67,58.97,0
2534,50.0,25.0,28.57,46.51,33.33,0
2535,0.0,66.67,65.62,68.29,55.56,0
2536,50.0,45.45,20.0,50.0,40.0,0
2537,66.67,100.0,54.69,57.69,50.0,0
2538,51.72,37.5,57.14,0.0,55.56,0
2539,58.82,51.85,50.0,66.67,50.0,0
2540,0.0,76.47,33.33,78.57,60.0,0
2541,83.33,56.58,33.33,30.0,100.0,0
2542,50.0,0.0,0.0,0.0,47.06,0
2543,66.67,62.5,68.0,53.85,50.0,0
2544,53.03,50.0,50.0,50.0,70.83,0
2545,33.33,60.0,62.5,0.0,61.65,0
2546,0.0,44.71,50.0,50.0,41.18,0
2547,71.43,64.0,60.0,64.18,100.0,0
2548,100.0,53.93,100.0,58.06,64.81,0
2549,75.0,45.28,40.0,66.67,60.0,0
2550,45.45,55.0,38.46,0.0,52.94,0
2551,47.92,54.08,57.14,31.82,25.0,0
2552,71.43,25.0,81.82,68.75,33.33,0
2553,0.0,45.0,0.0,50.0,57.89,0
2554,75.0,60.61,48.48,63.64,60.0,0
2555,0.0,49.06,42.86,0.0,58.33,0
2556,58.82,0.0,80.0,66.67,51.85,0
2557,54.55,46.15,75.0,50.0,53.38,0
2558,0.0,61.11,40.0,42.11,16.67,0
2559,50.0,80.0,0.0,66.67,36.36,0
2560,40.0,50.0,60.71,0.0,49.74,0
2561,66.67,50.0,100.0,57.14,60.0,0
2562,25.0,42.86,55.56,50.0,58.33,0
2563,0.0,20.0,51.67,0.0,28.57,0
2564,100.0,57.14,60.0,100.0,100.0,0
2565,0.0,28.57,66.67,45.45,25.0,0
2566,56.52,40.0,48.0,100.0,100.0,0
2567,62.5,57.14,30.0,66.67,66.67,0
2568,53.66,50.0,63.64,53.85,66.67,0
2569,76.92,56.25,58.33,33.33,46.15,0
2570,50.0,33.33,100.0,62.5,44.58,0
2571,64.71,50.0,55.17,40.0,33.33,0
2572,0.0,0.0,30.43,0.0,40.0,0
2573,48.0,50.0,54.43,60.0,54.55,0
